user_id;country;sex;height;weight;age;years_cl;grades_count;grades_first;grades_last;grades_max;grades_mean;year_first;year_last
59033;ESP;0;172;68;32;5;160;51;53;56;46.15;2015;2017
59050;other;0;145;40;14;6;10;53;62;66;54.2;2015;2016
59063;AUT;0;183;78;28;6;10;49;49;51;48.1;2015;2016
59069;other;0;180;68;39;17;59;36;53;59;41.3559322;2017;2017
59077;ZAF;0;179;93;29;7;3;32;36;36;33;2011;2011
59097;DEU;0;178;73;30;4;165;49;40;57;39.64242424;2014;2016
59098;RUS;0;177;68;24;7;3;57;59;59;57.66666667;2015;2016
59106;other;0;167;73;34;3;13;38;36;40;35.92307692;2015;2016
59109;RUS;0;178;73;32;3;16;36;49;55;42.0625;2016;2016
59114;NOR;0;176;78;33;7;19;51;40;54;46.94736842;2015;2017
59116;RUS;1;167;48;27;3;25;38;51;51;39.88;2014;2017
59129;DEU;0;184;78;24;22;2;28;32;32;30;2014;2014
59131;CAN;0;180;73;26;7;47;59;55;59;52.31914894;2015;2016
59136;ESP;0;172;58;37;4;10;42;40;44;39.5;2015;2017
59138;USA;1;170;58;26;6;205;53;59;59;41.75609756;2015;2017
59140;USA;0;165;58;28;9;107;42;53;57;44.69158879;2015;2017
59150;ITA;0;165;53;32;5;24;49;51;51;44.625;2015;2017
59155;DEU;0;180;78;25;4;36;49;36;53;41.80555556;2015;2015
59170;NOR;0;180;78;27;3;8;37;38;42;37.5;2015;2015
59184;MEX;0;180;63;21;12;30;59;66;70;62.4;2015;2016
59198;AUT;0;175;73;23;5;1;51;51;51;51;2015;2015
59201;other;0;172;68;21;5;63;56;40;62;46.15873016;2015;2017
59208;POL;0;180;68;22;3;56;36;49;49;39.96428571;2015;2017
59216;NOR;0;184;73;50;10;1;46;46;46;46;2015;2015
59234;RUS;0;182;78;27;6;74;49;44;64;45.62162162;2013;2017
59236;POL;0;180;68;22;5;1;51;51;51;51;2015;2015
59263;POL;0;180;63;32;10;5;43;40;43;38.6;2012;2014
59265;FRA;0;174;63;20;9;23;61;71;71;63.82608696;2010;2015
59270;POL;0;178;68;32;10;17;53;51;53;44.29411765;2009;2015
59310;POL;0;173;63;22;3;27;44;38;49;41.25925926;2016;2017
59322;USA;1;158;53;32;5;85;59;59;62;47.03529412;2015;2017
59332;SVN;0;175;63;17;10;10;62;62;66;61.8;2015;2017
59344;other;0;186;68;29;3;6;33;36;42;35.83333333;2015;2015
59352;AUT;0;176;58;38;6;14;49;42;51;44.57142857;2014;2013
59357;ESP;0;173;68;41;5;81;46;40;46;37.91358025;2016;2017
59360;other;0;170;63;35;5;40;45;46;55;46.8;2015;2017
59373;other;0;168;58;40;13;121;57;53;57;45.9338843;2015;2017
59383;RUS;0;189;78;30;14;1;42;42;42;42;2015;2015
59387;NOR;0;178;73;42;5;12;42;36;44;37;2015;2012
59403;BEL;0;180;73;31;3;5;36;36;38;34.6;2015;2015
59404;DEU;0;172;53;27;4;18;36;29;38;31.16666667;2015;2016
59410;PRT;0;192;78;34;6;31;33;33;42;33.61290323;2013;2017
59412;RUS;0;188;73;21;3;68;49;40;55;42;2015;2015
59414;PRT;0;172;68;29;3;443;33;53;62;41.59142212;2015;2017
59420;CAN;0;180;73;20;6;101;58;57;66;56.53465347;2015;2016
59421;RUS;0;179;68;20;3;37;49;57;57;43.27027027;2015;2016
59425;PRT;0;180;78;37;6;18;33;33;40;32.27777778;2015;2014
59435;ZAF;0;178;78;29;2;18;29;37;40;33.5;2015;2017
59438;FRA;0;145;40;13;5;26;49;50;62;49.5;2015;2017
59441;RUS;1;160;53;22;3;47;49;33;49;37;2015;2016
59442;ITA;0;175;63;33;7;53;56;49;64;55.05660377;2015;2017
59462;POL;0;175;68;28;6;184;57;49;64;51.96195652;2015;2017
59465;ITA;0;180;73;28;6;1;48;48;48;48;2015;2015
59473;ITA;0;183;68;31;10;25;43;49;55;45.96;2015;2015
59479;other;0;173;63;16;4;196;40;62;62;46.81122449;2015;2017
59484;POL;1;162;53;19;5;58;51;53;59;47.31034483;2015;2017
59500;ESP;0;186;68;25;7;45;29;46;51;39.86666667;2015;2016
59501;POL;0;170;63;43;9;115;36;38;49;38.93913043;2012;2017
59509;other;1;160;43;33;5;31;46;40;55;46.03225806;2015;2015
59512;POL;1;160;53;20;7;144;58;53;67;54.8125;2015;2017
59562;BEL;0;173;63;55;29;18;49;59;62;53.55555556;1998;2003
59579;BRA;0;170;63;33;14;19;53;55;57;52.73684211;2015;2016
59581;ESP;0;191;83;26;4;98;55;56;59;51.95918367;2015;2017
59593;other;1;158;48;43;9;3;49;49;49;47.33333333;2015;2015
59609;PRT;0;172;63;31;2;1;33;33;33;33;2015;2015
59619;RUS;1;169;63;20;3;47;33;40;53;39.36170213;2015;2017
59621;SWE;0;172;68;29;3;2;32;36;36;34;2015;2015
59623;DEU;0;190;83;27;6;177;51;55;59;51.27118644;2015;2017
59627;POL;0;180;68;30;2;241;36;46;53;41.32365145;2015;2017
59628;ZAF;0;174;73;24;3;2;40;44;44;42;2015;2015
59654;FRA;0;178;68;29;5;5;51;49;53;49.2;2015;2017
59674;other;0;175;68;33;17;5;33;42;49;41.6;2016;2016
59676;other;0;186;78;29;4;143;31;49;51;39.44755245;2013;2017
59698;POL;0;174;68;30;2;185;39;43;49;37.32432432;2015;2017
59700;CHE;1;169;58;25;3;2;31;33;33;32;2015;2015
59708;RUS;0;166;48;17;6;24;57;57;62;52.58333333;2014;2015
59719;HRV;0;191;78;36;5;54;33;40;55;37.14814815;2011;2015
59729;USA;0;190;68;25;7;3;53;59;59;55.66666667;2015;2016
59735;ZAF;0;182;68;17;3;1;40;40;40;40;2016;2016
59740;CHE;0;182;68;18;4;22;53;55;59;50.36363636;2015;2016
59742;RUS;1;174;68;27;5;76;40;40;42;36.32894737;2015;2016
59751;ITA;0;172;63;26;3;17;36;33;44;35.05882353;2015;2016
59752;POL;0;167;58;19;3;236;49;51;59;43.54237288;2015;2017
59753;ESP;0;179;73;38;7;49;55;51;55;50.73469388;2015;2017
59755;ZAF;0;179;68;28;2;7;44;40;44;38.57142857;2016;2017
59761;other;0;180;63;25;18;2;44;64;64;54;2015;2014
59770;USA;1;176;58;23;5;48;36;38;55;43.91666667;2013;2015
59779;BRA;0;180;73;27;2;4;40;46;46;42.5;2015;2015
59781;USA;1;165;43;23;14;14;59;59;64;58.5;2015;2015
59784;USA;0;152;63;31;5;55;50;53;59;51.29090909;2015;2017
59794;ESP;0;170;63;27;5;113;44;53;59;45.71681416;2015;2017
59802;ZAF;0;160;53;19;5;1;55;55;55;55;2015;2015
59803;USA;0;174;73;30;9;90;44;46;55;44.7;2015;2017
59820;other;0;185;78;36;19;32;29;38;46;36.53125;2000;2000
59831;AUT;0;183;73;28;5;262;42;49;59;45.82061069;2015;2017
59842;ESP;0;167;63;16;8;24;64;62;68;61.41666667;2015;2017
59844;FRA;0;180;73;37;14;73;55;62;62;53.36986301;2015;2017
59853;BEL;1;168;68;33;2;7;31;31;36;31.71428571;2015;2015
59871;NOR;0;182;73;27;8;13;40;51;55;47.53846154;2013;2016
59872;POL;0;193;83;31;4;85;44;36;49;38.10588235;2015;2017
59883;POL;0;194;73;20;4;14;36;38;42;36.71428571;2015;2016
59890;BEL;0;180;73;31;6;23;49;40;51;41.82608696;2015;2016
59892;NOR;0;179;58;25;3;2;36;42;42;39;2016;2016
59897;POL;0;180;63;33;4;2;44;38;44;41;2015;2015
59915;POL;1;162;48;22;3;15;46;49;49;41.66666667;2016;2017
59920;RUS;0;178;73;31;3;30;48;51;51;41.66666667;2017;2017
59931;RUS;1;168;53;26;5;29;38;44;46;39.44827586;2017;2017
59940;ZAF;0;160;53;19;4;10;53;53;58;50.5;2014;2017
59942;USA;0;185;83;32;7;10;46;53;53;50.9;2015;2013
59948;other;0;172;58;22;4;6;33;33;33;32.66666667;2015;2015
59949;ITA;0;170;58;19;6;1;51;51;51;51;2015;2015
59961;other;0;174;68;27;5;23;29;38;40;33.13043478;2012;2012
59962;other;0;179;58;27;6;24;51;51;53;41.79166667;2013;2015
59966;RUS;0;179;73;30;14;2;38;33;38;35.5;2015;2015
59967;ZAF;0;183;63;25;3;11;49;39;51;43.90909091;2015;2016
59977;NOR;0;184;73;23;3;50;50;53;57;45;2016;2017
59978;HRV;0;172;58;17;3;13;51;59;59;51.15384615;2015;2016
59980;USA;0;177;63;21;4;141;46;50;64;53.75177305;2015;2017
59981;DEU;0;184;78;27;4;3;53;56;56;51;2015;2017
59984;other;1;160;48;14;9;72;59;62;68;53.01388889;2014;2017
59991;SWE;1;175;68;27;3;3;33;29;33;30.33333333;2015;2015
59994;ESP;0;183;68;32;12;15;57;67;67;61.6;2015;2016
60010;other;0;170;58;22;3;1;50;50;50;50;2015;2015
60017;BRA;0;166;58;18;6;6;41;45;59;50.66666667;2016;2016
60021;other;1;160;48;40;19;119;66;62;70;59.05042017;2015;2017
60022;other;0;173;58;21;4;6;46;31;46;40.66666667;2015;2015
60032;other;0;185;73;19;3;5;38;49;49;41;2015;2015
60039;ITA;0;168;53;26;3;5;42;49;49;45.4;2015;2015
60053;FRA;0;170;58;22;16;18;44;44;57;41.88888889;2015;2017
60055;CAN;0;185;78;24;3;85;38;51;59;47.38823529;2015;2017
60058;RUS;0;175;68;32;3;1;40;40;40;40;2016;2016
60059;GBR;0;176;63;23;6;3;49;51;52;50.66666667;2015;2015
60066;other;0;173;68;35;5;99;42;36;53;40.57575758;2014;2017
60069;ITA;0;182;68;20;3;16;56;53;62;54.875;2015;2017
60073;BRA;0;173;68;37;4;198;36;44;53;41.16666667;2015;2017
60084;POL;1;170;58;22;9;14;49;43;49;41.71428571;2015;2015
60087;HRV;1;175;58;38;3;219;38;36;49;35.25570776;2014;2017
60088;CAN;0;175;58;20;6;11;51;40;51;43.72727273;2015;2015
60098;ESP;1;142;40;13;9;3;49;46;49;46.33333333;2015;2015
60099;ITA;0;180;63;17;8;12;49;53;57;53.83333333;2015;2015
60100;RUS;0;185;78;36;2;23;32;38;42;37.13043478;2015;2017
60102;MEX;0;175;58;20;6;16;53;57;62;48.875;2015;2017
60106;other;0;184;68;31;8;65;55;62;66;51.96923077;2015;2017
60110;ITA;0;180;58;18;4;2;50;55;55;52.5;2016;2016
60114;ZAF;0;182;73;31;6;20;44;49;55;49.15;2015;2016
60121;ZAF;0;175;78;27;12;2;62;62;62;62;2015;2015
60137;POL;0;188;68;19;6;19;49;57;62;50.89473684;2014;2015
60138;ZAF;1;164;53;27;4;40;38;33;44;39.35;2015;2017
60141;CAN;0;175;73;31;6;5;33;36;46;38.8;2014;2016
60146;BRA;0;164;63;29;4;26;40;44;44;39.30769231;2015;2015
60148;ESP;0;179;73;28;14;97;59;57;68;59.89690722;2015;2017
60151;ITA;0;172;63;18;3;67;49;57;64;52.76119403;2015;2017
60156;DEU;0;164;58;27;6;103;42;36;59;43.65048544;2015;2017
60157;USA;0;178;73;25;3;30;36;56;56;44.4;2015;2017
60165;NOR;0;185;78;23;8;18;53;66;66;57.05555556;2013;2015
60175;ESP;1;153;48;40;2;9;38;42;44;39.33333333;2016;2016
60199;AUT;0;185;78;25;13;2;49;52;52;50.5;2009;2011
60206;CAN;1;170;63;31;13;5;49;44;53;48.2;2015;2015
60210;AUT;0;197;88;24;4;235;29;42;55;39.34893617;2015;2017
60212;ESP;0;175;63;31;6;22;49;53;53;49.86363636;2016;2017
60228;other;0;178;73;28;10;64;38;40;59;47.875;2008;2017
60229;ZAF;0;177;83;29;2;34;36;49;49;37.41176471;2015;2017
60233;DNK;0;184;73;31;3;22;33;46;49;38.5;2015;2017
60234;RUS;0;183;68;40;20;69;36;33;55;42.92753623;2014;2017
60238;RUS;0;150;43;15;3;7;36;29;36;34;2015;2015
60239;RUS;0;140;40;12;3;69;35;53;57;42.84057971;2015;2017
60241;BRA;1;166;53;30;2;79;44;53;53;44.20253165;2015;2017
60243;ITA;0;175;58;23;3;1;44;44;44;44;2015;2015
60244;other;0;175;58;19;9;61;49;57;62;47.37704918;2015;2017
60245;USA;1;160;58;21;7;1;48;48;48;48;2015;2015
60246;POL;0;178;68;33;7;20;55;59;59;48.6;2015;2014
60259;DEU;0;178;68;27;11;291;53;51;68;55.0652921;2012;2017
60282;ITA;0;179;73;34;5;16;36;36;46;37.8125;2015;2016
60284;USA;0;180;88;24;5;58;44;49;62;45.62068966;2015;2017
60288;NOR;0;175;73;31;5;97;55;42;64;45.22680412;2015;2017
60292;POL;0;185;73;26;9;67;38;42;57;44.62686567;2016;2017
60294;ITA;0;179;73;43;29;1;59;59;59;59;2015;2015
60296;ESP;0;170;58;26;5;63;51;58;58;45.57142857;2015;2017
60309;CAN;0;176;63;24;4;54;31;44;51;36.74074074;2014;2017
60323;NOR;0;175;68;18;9;41;64;62;68;56.73170732;2015;2017
60332;DNK;0;181;73;33;16;48;40;36;49;35.25;2014;2015
60336;ESP;0;183;73;18;2;1;48;48;48;48;2015;2015
60346;AUT;0;178;68;27;6;62;62;55;66;57.85483871;2013;2017
60353;NOR;0;172;63;19;4;39;61;57;70;60.25641026;2015;2017
60358;AUT;0;178;68;28;8;40;51;62;62;52.025;2015;2017
60372;USA;0;180;63;21;3;3;46;53;53;49.33333333;2016;2016
60382;POL;0;182;73;27;3;68;51;36;53;43.52941176;2015;2015
60385;POL;1;176;63;35;8;1;36;36;36;36;2015;2015
60390;ITA;0;173;63;24;5;69;59;45;64;50.73913043;2015;2017
60393;AUT;0;187;78;27;6;141;38;51;53;39.22695035;2015;2017
60404;NLD;1;163;58;29;9;84;29;29;44;33.97619048;2009;2017
60406;AUT;0;157;43;14;7;116;40;55;64;45.21551724;2015;2017
60410;ITA;0;170;63;17;11;24;65;66;70;65.16666667;2015;2017
60416;DEU;0;178;73;25;3;49;49;40;57;46.51020408;2015;2017
60426;other;0;180;73;26;13;36;66;64;66;58.69444444;2015;2016
60427;RUS;0;177;73;33;9;20;44;44;53;46.95;2015;2017
60429;ESP;0;182;68;19;5;10;51;55;56;51.8;2015;2017
60433;POL;0;178;73;33;4;449;49;42;53;40.19821826;2015;2017
60443;AUT;0;182;83;53;28;1;38;38;38;38;2015;2015
60448;AUT;0;170;63;25;3;40;49;50;55;47.7;2016;2017
60459;ITA;0;173;63;20;12;225;51;51;66;55.70222222;2015;2017
60464;CHE;0;190;78;33;10;18;44;46;52;45.55555556;2015;2016
60474;ESP;0;155;40;15;11;81;38;62;62;50.56790123;2015;2017
60478;RUS;0;183;73;29;12;75;49;57;64;50.4;2016;2017
60485;USA;1;170;53;24;10;8;49;40;51;45;2016;2016
60493;BRA;0;178;63;33;16;27;35;44;49;40.07407407;2015;2016
60497;POL;1;160;53;38;3;138;42;36;49;38.3115942;2016;2017
60510;USA;0;192;73;33;7;1;43;43;43;43;2015;2015
60511;ESP;0;180;68;24;3;39;38;48;49;40.38461538;2015;2017
60515;ITA;0;170;53;19;11;190;57;51;65;55.24736842;2014;2017
60519;CAN;0;181;68;25;4;3;51;36;51;44.33333333;2015;2015
60527;NOR;0;173;73;30;3;5;38;43;43;40.2;2015;2015
60547;RUS;0;185;73;27;10;46;49;49;57;48.97826087;2014;2012
60562;DEU;0;179;73;38;17;189;51;38;66;42.2010582;2015;2017
60567;other;0;169;58;33;12;24;68;68;68;64.91666667;2008;2016
60570;AUT;0;172;68;25;6;1;33;33;33;33;2015;2015
60572;ITA;0;178;73;28;6;15;62;66;66;58;2016;2017
60574;BRA;0;174;68;33;9;155;53;53;59;49.03225806;2015;2017
60580;other;0;176;73;44;3;5;36;31;36;31.6;2015;2015
60587;DEU;0;180;73;29;10;57;31;33;57;40.05263158;2015;2017
60588;USA;0;170;68;23;4;61;46;53;55;41.81967213;2015;2017
60595;USA;0;187;78;36;7;8;51;33;51;44.75;2015;2017
60606;ZAF;0;175;63;24;3;45;51;55;59;50.73333333;2015;2017
60616;ESP;0;172;53;19;3;327;53;44;68;52.09480122;2015;2017
60623;GBR;0;175;78;27;8;4;59;53;59;55.5;2015;2015
60625;POL;1;160;40;15;6;7;49;49;57;52.14285714;2015;2015
60629;ESP;0;174;58;18;7;10;49;49;49;41.9;2015;2015
60633;BEL;0;180;73;69;28;2;42;42;42;42;2015;2014
60639;ITA;0;186;63;38;23;54;52;46;54;46.75925926;2016;2017
60640;POL;0;180;83;36;3;169;36;46;53;40.81656805;2014;2017
60654;ITA;0;178;73;32;4;61;36;36;51;38.96721311;2015;2017
60660;POL;0;179;88;37;3;65;35;38;46;37.61538462;2014;2017
60662;USA;0;175;78;29;3;13;51;44;51;47;2015;2015
60663;BRA;0;172;58;35;5;87;44;53;55;46.11494253;2015;2017
60666;GBR;0;167;58;25;7;8;40;29;40;33.875;2015;2015
60672;FRA;0;188;73;23;10;130;62;61;69;60.46153846;2015;2017
60685;ITA;0;177;68;24;2;4;33;31;33;31.5;2015;2015
60695;DEU;0;188;63;31;19;103;56;64;64;53.83495146;2015;2017
60701;ZAF;0;181;83;25;4;23;51;53;62;52.47826087;2016;2017
60739;ESP;0;185;78;32;3;95;44;44;51;37.65263158;2016;2017
60750;ESP;0;181;68;42;21;2;62;59;62;60.5;2015;2015
60755;USA;0;180;68;22;5;82;51;55;62;49.96341463;2015;2017
60756;NOR;0;182;73;27;4;3;33;35;36;34.66666667;2015;2015
60764;GBR;1;167;53;23;10;52;59;53;62;53.59615385;2015;2017
60774;ITA;1;165;53;36;4;1;40;40;40;40;2015;2015
60784;FRA;0;167;53;23;7;2;40;51;51;45.5;2016;2016
60793;POL;0;182;63;29;2;111;38;38;46;36.42342342;2015;2017
60803;BRA;0;185;78;30;5;2;42;33;42;37.5;2017;2017
60804;NOR;0;178;73;36;10;91;51;49;55;42.40659341;2015;2017
60809;NLD;0;177;63;25;15;1;64;64;64;64;2015;2015
60817;AUT;0;183;78;29;3;1;38;38;38;38;2015;2015
60827;BRA;1;162;58;22;4;2;46;36;46;41;2017;2017
60829;SWE;0;188;83;25;3;36;36;38;44;36.83333333;2015;2015
60830;CHE;0;192;73;35;3;25;38;40;49;38.72;2015;2017
60836;DEU;0;182;78;25;6;5;49;46;49;42.2;2015;2015
60843;POL;0;181;68;43;7;77;49;44;53;43.07792208;2015;2017
60855;ZAF;0;184;73;30;3;191;43;40;59;44.66492147;2015;2017
60870;POL;0;178;68;31;21;28;62;72;72;63.57142857;2015;2016
60871;other;0;182;73;26;6;11;49;49;51;43.09090909;2015;2015
60873;POL;0;176;73;30;3;112;51;44;55;41.21428571;2015;2017
60881;GBR;0;175;83;39;3;3;44;36;44;39.33333333;2015;2015
60887;AUT;0;170;58;21;6;18;42;40;49;42.22222222;2015;2016
60895;DNK;0;176;68;24;3;27;44;40;51;38.77777778;2016;2017
60906;FRA;0;180;78;24;3;1;49;49;49;49;2017;2017
60909;USA;0;177;73;28;8;4;38;40;46;40;2016;2016
60915;ZAF;0;197;73;35;23;103;38;31;40;32.83495146;2015;2017
60919;POL;0;186;78;32;5;3;46;49;49;48;2013;2017
60925;FRA;0;180;68;21;16;5;33;40;44;39.4;2016;2016
60944;POL;1;150;43;22;2;6;36;40;44;38.66666667;2015;2016
60954;DEU;0;175;68;50;11;17;46;53;55;45.70588235;2015;2015
60963;USA;0;174;53;14;2;1;46;46;46;46;2017;2017
60966;MEX;1;156;58;27;5;8;30;36;38;34;2015;2016
60986;USA;0;178;58;18;3;8;46;62;62;52.125;2015;2015
60997;POL;1;168;58;19;4;2;58;58;58;58;2016;2017
60998;DEU;1;163;58;50;12;8;38;40;42;38;2015;2015
61004;ITA;0;178;78;39;4;66;38;40;57;41.68181818;2015;2017
61005;ITA;0;176;63;27;7;100;57;59;62;52.9;2015;2017
61013;MEX;0;169;58;21;2;57;54;64;68;57.42105263;2015;2017
61017;BRA;0;150;43;14;2;19;42;40;44;37.31578947;2015;2015
61018;POL;0;185;78;26;7;75;42;46;57;47.24;2015;2017
61034;NLD;0;186;68;19;6;21;62;53;62;53.61904762;2015;2017
61037;AUT;0;178;68;22;3;8;49;49;49;48;2015;2015
61043;DEU;0;186;78;35;11;8;50;46;55;49.25;2016;2016
61053;USA;0;171;63;18;4;26;65;58;67;55.34615385;2015;2016
61056;FRA;1;160;48;26;3;47;49;33;53;40.38297872;2015;2015
61057;USA;0;170;58;26;8;30;58;51;59;53.93333333;2015;2016
61059;BEL;0;183;73;30;14;4;55;51;55;52.5;2015;2015
61068;USA;0;177;63;22;16;16;53;55;57;42.5;2015;2015
61069;ITA;0;176;63;27;2;12;44;44;46;40.91666667;2015;2015
61074;other;1;158;43;17;7;30;46;62;68;53.33333333;2015;2016
61087;USA;0;177;73;20;4;2;51;51;51;51;2017;2017
61091;other;0;174;63;29;4;49;44;36;53;39.42857143;2015;2017
61103;other;1;168;53;27;10;87;54;53;62;46.05747126;2015;2016
61107;USA;1;160;43;17;5;3;51;55;55;53;2015;2016
61108;ITA;0;140;40;12;3;6;36;40;42;37.83333333;2015;2016
61120;RUS;0;187;63;21;3;7;35;40;49;42;2015;2015
61141;CZE;0;170;58;44;29;25;64;55;64;56.04;2015;2017
61143;POL;0;188;83;27;2;49;33;36;49;35.83673469;2015;2017
61159;GBR;0;196;88;22;7;19;53;51;62;52.05263158;2015;2015
61160;NOR;0;174;68;28;4;60;46;53;55;46.83333333;2015;2017
61165;ITA;0;175;68;31;6;29;49;53;62;49.72413793;2015;2015
61171;ESP;0;193;78;32;7;100;43;38;52;40.81;2016;2017
61172;USA;0;175;68;26;12;3;45;40;46;43.66666667;2015;2013
61175;MEX;0;180;73;23;3;1;36;36;36;36;2016;2016
61184;USA;0;177;68;19;7;10;62;53;62;57;2015;2015
61185;ITA;0;175;68;23;2;16;36;44;51;37.3125;2015;2017
61186;ESP;0;168;53;33;4;191;49;40;49;39.43455497;2015;2016
61198;other;0;190;68;17;4;35;53;44;55;44.34285714;2015;2015
61204;SWE;0;190;73;22;5;23;46;46;53;43.56521739;2015;2015
61205;ESP;0;165;58;20;7;53;53;62;66;55.30188679;2015;2017
61206;HRV;1;166;53;25;1;51;33;38;49;35.78431373;2016;2017
61230;FRA;0;178;63;31;5;4;29;31;31;30;2016;2016
61236;CHE;0;185;78;24;5;22;49;49;57;50.59090909;2014;2016
61238;DEU;0;172;68;30;2;82;29;36;49;32.96341463;2015;2017
61257;RUS;0;176;63;31;3;24;45;38;49;40.04166667;2015;2016
61266;NLD;0;176;63;25;5;1;31;31;31;31;2016;2016
61267;other;0;188;73;21;3;8;48;51;51;44.75;2015;2015
61268;FRA;0;180;63;30;16;2;62;61;62;61.5;2015;2015
61284;USA;0;160;53;22;3;12;51;46;55;47.66666667;2015;2015
61295;USA;1;157;48;34;8;16;44;57;59;45.8125;2015;2015
61307;ESP;0;160;53;38;4;12;38;36;42;36.75;2015;2017
61311;USA;0;183;68;22;8;13;55;53;58;52.23076923;2016;2017
61316;POL;0;175;63;37;8;130;36;42;49;38.12307692;2015;2015
61322;DNK;0;184;78;28;4;50;31;44;44;34.76;2015;2017
61331;BEL;0;170;63;26;5;20;38;42;51;41.7;2015;2015
61346;ESP;0;182;63;30;5;146;36;49;55;45.62328767;2015;2017
61354;ESP;0;172;63;36;2;13;36;29;38;33.53846154;2015;2015
61357;ITA;0;180;63;30;5;29;49;49;57;48.62068966;2014;2017
61360;DEU;0;176;78;29;15;64;66;61;66;62.75;2015;2017
61361;ESP;1;163;53;36;3;12;31;31;33;31.33333333;2015;2015
61371;DEU;0;180;68;36;5;2;36;31;36;33.5;2014;2014
61373;other;1;161;53;23;2;8;33;31;38;33.25;2015;2015
61382;other;1;155;48;27;12;49;55;59;59;47.7755102;2014;2017
61385;USA;0;175;68;27;7;12;51;55;55;50.66666667;2016;2017
61402;other;1;160;58;38;17;28;42;44;51;43.5;2015;2017
61403;POL;1;165;63;29;6;21;49;46;49;39.57142857;2015;2015
61406;HRV;0;184;73;27;2;4;33;36;36;32.75;2015;2016
61410;DEU;0;162;48;19;5;1;62;62;62;62;2017;2017
61430;POL;0;172;73;35;3;109;36;40;53;40.82568807;2015;2017
61442;POL;1;145;40;12;6;17;29;51;53;43.05882353;2014;2017
61459;AUT;1;164;63;28;2;5;40;38;40;37.4;2015;2016
61462;ZAF;0;175;68;17;3;14;51;38;51;40.35714286;2015;2015
61465;other;1;169;68;29;8;13;36;35;36;33.07692308;2015;2017
61470;other;0;183;73;21;6;4;57;55;62;58.25;2012;2012
61473;CHE;1;175;68;35;13;187;55;49;57;47.04812834;2015;2017
61484;USA;0;182;73;21;4;10;62;44;62;50.2;2015;2016
61495;other;1;165;53;22;4;17;33;49;51;45.11764706;2015;2017
61516;FRA;0;180;73;29;4;2;40;42;42;41;2015;2015
61523;other;0;178;73;27;2;11;31;29;35;30.45454545;2015;2016
61524;ESP;1;167;53;28;2;24;33;38;44;37.125;2015;2017
61529;POL;0;198;73;29;4;76;29;42;46;36.31578947;2015;2017
61531;USA;0;180;63;35;20;1;62;62;62;62;2015;2015
61541;ESP;0;175;58;20;2;4;35;37;40;36.75;2015;2015
61542;USA;0;167;53;17;9;8;66;62;66;62.75;2017;2017
61555;USA;0;170;63;23;14;32;51;49;70;51.375;2015;2016
61577;ITA;0;179;68;43;25;47;62;44;68;58.82978723;2015;2017
61607;other;0;180;63;19;3;21;51;49;55;51.33333333;2016;2017
61617;other;1;174;58;26;5;4;57;52;57;49.75;2016;2015
61623;ESP;0;165;63;30;4;7;44;44;46;43.57142857;2015;2017
61634;USA;0;183;83;37;4;188;33;46;51;39;2013;2017
61641;USA;0;173;68;49;4;49;51;38;62;52.42857143;2016;2017
61656;ITA;0;165;63;42;19;5;62;62;62;61;2009;2012
61671;ITA;0;170;58;19;5;58;68;68;70;61.93103448;2015;2017
61687;ESP;0;188;73;28;6;33;49;49;53;50.42424242;2013;2017
61708;other;0;174;63;28;3;270;44;50;66;48.71481481;2015;2017
61712;BRA;1;172;58;23;2;6;36;40;42;39;2017;2017
61713;DEU;1;170;53;27;9;31;44;53;57;45.5483871;2017;2017
61717;PRT;0;164;58;39;5;80;39;41;53;41.8875;2015;2016
61737;other;1;159;48;21;9;2;49;53;53;51;2013;2016
61738;ITA;0;174;58;22;4;13;51;55;59;47.92307692;2016;2016
61739;ITA;0;182;68;24;3;4;50;41;50;45.25;2016;2017
61746;USA;0;165;53;24;6;6;52;40;57;46.66666667;2016;2017
61753;other;0;170;63;21;8;15;42;64;66;55.8;2015;2013
61754;AUT;0;182;58;19;6;3;57;52;57;55.33333333;2015;2015
61761;ITA;0;165;48;18;5;52;52;64;66;55.53846154;2015;2017
61762;other;0;183;68;20;4;5;72;66;72;65.4;2016;2016
61770;DEU;0;184;73;32;8;72;51;49;62;51.94444444;2016;2017
61771;BRA;0;180;68;27;9;5;40;53;53;45;2015;2016
61793;NOR;0;186;68;26;4;97;49;55;57;41.6185567;2015;2017
61797;AUS;0;175;73;28;7;22;46;55;55;47.54545455;2016;2017
61801;AUT;1;163;53;21;12;25;70;66;70;64.4;2016;2016
61811;AUT;1;158;48;20;9;33;62;57;66;55.09090909;2015;2017
61821;USA;1;160;53;29;10;1;30;30;30;30;2016;2016
61822;POL;0;174;63;26;5;12;32;38;42;33.75;2015;2016
61837;USA;0;180;73;21;3;42;44;33;46;35.04761905;2015;2014
61839;ESP;1;172;58;39;3;195;46;36;49;38.93333333;2015;2017
61844;AUT;1;158;48;20;14;11;62;65;70;64.54545455;2015;2012
61857;NOR;0;181;83;42;8;5;31;36;40;35.8;2014;2017
61869;FRA;1;164;53;29;8;103;53;49;62;51.88349515;2016;2017
61891;USA;1;173;63;27;4;54;50;51;62;53.59259259;2016;2017
61893;ZAF;0;179;88;31;3;83;40;36;46;37.78313253;2016;2017
61901;BRA;0;177;68;26;2;18;44;38;44;39.33333333;2016;2015
61906;GBR;0;192;83;36;18;17;40;44;48;42.11764706;2016;2015
